	name	rating	reviews	company_type	Head_Quarters	Company_Age	No_of_Employee
221	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
222	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
223	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
224	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
225	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
226	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
227	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
228	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
229	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
230	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
231	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
232	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
233	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
234	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
235	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
236	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
237	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
238	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
239	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
240	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
241	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
242	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
243	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
244	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
245	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
246	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
247	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
248	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
249	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
250	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
251	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
252	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
253	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
254	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
255	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
256	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
257	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
258	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
259	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
260	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
261	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
262	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
263	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
264	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
265	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
266	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
267	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
268	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
269	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
270	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
271	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
272	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
273	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
274	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
275	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
276	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
277	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
278	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
279	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
280	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
281	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
282	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
283	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
284	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
285	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
286	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
287	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
288	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
289	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
290	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
291	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
292	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
293	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
294	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
295	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
296	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
297	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
298	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
299	Deloitte	4.1	(9.6k Reviews)	Private	New York,New York + 132 more	177 years old	50k-1 Lakh Employees (India)
300	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
301	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
302	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
303	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
304	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
305	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
306	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
307	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
308	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
309	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
310	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
311	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
312	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
313	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
314	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
315	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
316	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
317	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
318	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
319	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
320	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
321	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
322	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
323	Deloitte	4.1	(9.6k Reviews)	Private	New York,New York + 132 more	177 years old	50k-1 Lakh Employees (India)
324	Tata Motors	4.0	(11.7k Reviews)	Public	Pune,Maharashtra + 382 more	77 years old	10k-50k Employees (India)
325	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
326	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
327	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
328	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
329	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
330	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
331	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
332	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
333	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
334	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
335	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
336	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
337	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
338	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
339	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
340	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
341	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
342	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
343	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
344	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
345	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
346	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
347	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
348	Deloitte	4.1	(9.6k Reviews)	Private	New York,New York + 132 more	177 years old	50k-1 Lakh Employees (India)
349	Tata Motors	4.0	(11.7k Reviews)	Public	Pune,Maharashtra + 382 more	77 years old	10k-50k Employees (India)
350	Reliance Retail	4.1	(13.7k Reviews)	Private	Navi Mumbai,Maharashtra + 570 more	16 years old	1 Lakh+ Employees (India)
351	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
352	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
353	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
354	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
355	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
356	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
357	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
358	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
359	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
360	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
361	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
362	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
363	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
364	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
365	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
366	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
367	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
368	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
369	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
370	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
371	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
372	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
373	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
374	Deloitte	4.1	(9.6k Reviews)	Private	New York,New York + 132 more	177 years old	50k-1 Lakh Employees (India)
375	Tata Motors	4.0	(11.7k Reviews)	Public	Pune,Maharashtra + 382 more	77 years old	10k-50k Employees (India)
376	Reliance Retail	4.1	(13.7k Reviews)	Private	Navi Mumbai,Maharashtra + 570 more	16 years old	1 Lakh+ Employees (India)
377	WNS	3.7	(6.5k Reviews)	Private	Mumbai,Maharashtra + 21 more	26 years old	10k-50k Employees (India)
378	TCS	3.9	(44.6k Reviews)	Public	Mumbai,Maharashtra + 258 more	54 years old	1 Lakh+ Employees (India)
379	Accenture	4.2	(30.2k Reviews)	Public	Dublin + 140 more	33 years old	1 Lakh+ Employees (India)
380	Cognizant	4.0	(27.2k Reviews)	Private	Teaneck. New Jersey. + 90 more	28 years old	1 Lakh+ Employees (India)
381	ICICI Bank	4.0	(32.8k Reviews)	Public	Mumbai,Maharashtra + 1025 more	28 years old	1 Lakh+ Employees (India)
382	HDFC Bank	4.0	(36.8k Reviews)	Public	Mumbai,Maharashtra + 1173 more	28 years old	1 Lakh+ Employees (India)
383	Infosys	3.9	(26k Reviews)	Public	Bengaluru/Bangalore,Karnataka + 121 more	41 years old	1 Lakh+ Employees (India)
384	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
385	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
386	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
387	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
388	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
389	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
390	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
391	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
392	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
393	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
394	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
395	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
396	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
397	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
398	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
399	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
400	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
401	Deloitte	4.1	(9.6k Reviews)	Private	New York,New York + 132 more	177 years old	50k-1 Lakh Employees (India)
402	Tata Motors	4.0	(11.7k Reviews)	Public	Pune,Maharashtra + 382 more	77 years old	10k-50k Employees (India)
403	Reliance Retail	4.1	(13.7k Reviews)	Private	Navi Mumbai,Maharashtra + 570 more	16 years old	1 Lakh+ Employees (India)
404	WNS	3.7	(6.5k Reviews)	Private	Mumbai,Maharashtra + 21 more	26 years old	10k-50k Employees (India)
405	IndusInd Bank	3.8	(6.5k Reviews)	Public	Gurgaon/Gurugram,Haryana + 544 more	28 years old	10k-50k Employees (India)
